time,open,high,low,close,vol,vwap
2017-09-18 03:00:00+00:00,3827.26,3827.26,3775.77,3791.98,539.54,3791.98
2017-09-18 04:00:00+00:00,3791.98,3801.01,3774.41,3790.01,455.55,3790.01
2017-09-18 05:00:00+00:00,3790.01,3888.88,3790.01,3884.88,614.99,3884.88
2017-09-18 06:00:00+00:00,3884.88,3931.93,3859.74,3928.47,745.75,3928.47
2017-09-18 07:00:00+00:00,3928.47,3984.71,3903.58,3955.0,742.65,3955.0
2017-09-18 08:00:00+00:00,3955.0,3980.14,3930.0,3965.85,329.98,3965.85
2017-09-18 09:00:00+00:00,3965.85,3990.0,3924.9,3928.72,504.57,3928.72
2017-09-18 10:00:00+00:00,3928.72,3969.95,3882.0,3967.68,602.25,3967.68
2017-09-18 11:00:00+00:00,3967.68,3988.0,3950.0,3960.0,507.89,3960.0
2017-09-18 12:00:00+00:00,3960.0,4096.9,3956.4,4059.86,1256.78,4059.86
2017-09-18 13:00:00+00:00,4059.86,4130.0,4051.15,4110.01,1524.15,4110.01
2017-09-18 14:00:00+00:00,4110.01,4113.0,4004.0,4018.0,1068.71,4018.0
2017-09-18 15:00:00+00:00,4018.0,4066.64,3986.0,4032.12,992.35,4032.12
2017-09-18 16:00:00+00:00,4032.12,4034.99,3986.24,4016.03,731.23,4016.03
2017-09-18 17:00:00+00:00,4016.03,4016.03,3948.17,4000.0,764.53,4000.0
2017-09-18 18:00:00+00:00,4000.0,4039.99,4000.0,4031.02,636.98,4031.02
2017-09-18 19:00:00+00:00,4031.02,4032.06,3985.32,4020.0,477.06,4020.0
2017-09-18 20:00:00+00:00,4020.0,4021.76,3995.0,4007.05,447.05,4007.05
2017-09-18 21:00:00+00:00,4007.05,4092.68,4007.04,4080.0,667.58,4080.0
2017-09-18 22:00:00+00:00,4080.0,4124.0,4057.52,4071.21,768.88,4071.21
2017-09-18 23:00:00+00:00,4071.21,4100.0,4060.01,4100.0,446.07,4100.0
2017-09-19 00:00:00+00:00,4100.0,4125.22,4001.21,4012.96,1119.4,4012.96
2017-09-19 01:00:00+00:00,4012.96,4043.52,3918.59,3969.44,1611.79,3969.44
2017-09-19 02:00:00+00:00,3969.44,4005.7,3938.33,3999.98,608.52,3999.98
2017-09-19 03:00:00+00:00,3999.98,4015.0,3950.52,3990.41,578.24,3990.41
2017-09-19 04:00:00+00:00,3990.41,3997.99,3896.0,3908.02,571.86,3908.02
2017-09-19 05:00:00+00:00,3908.02,3927.55,3850.44,3902.45,735.95,3902.45
2017-09-19 06:00:00+00:00,3902.45,3979.98,3889.86,3965.21,536.87,3965.21
2017-09-19 07:00:00+00:00,3965.21,3965.21,3885.64,3913.57,299.9,3913.57
2017-09-19 08:00:00+00:00,3913.57,3988.0,3913.56,3958.29,290.73,3958.29
2017-09-19 09:00:00+00:00,3958.29,3978.99,3937.07,3963.0,177.54,3963.0
2017-09-19 10:00:00+00:00,3963.0,4023.9,3963.0,4023.04,348.91,4023.04
2017-09-19 11:00:00+00:00,4023.04,4024.99,3980.02,3999.94,374.17,3999.94
2017-09-19 12:00:00+00:00,3999.94,4037.59,3997.08,4017.36,287.66,4017.36
2017-09-19 13:00:00+00:00,4017.36,4019.64,3957.73,3960.09,410.66,3960.09
